# file_type = SHMR as log(M_med / Mh_min) function of log(Mh_min); zmin = 5.0; zmax = 6.0; Rows = {'logMstarMh_lower_err', 'logMh', 'logMh_upper_err', 'logMstarMh_upper_err', 'logMh_lower_err', 'logMstarMh'}; N_SMbins = 4; logSM_bins = [8.5, 9.0, 9.25, 9.5, 12.0, nan, nan, nan]; Area = COSMOS-Web_FullSurvey
1.137234994310992597e+01 1.146442144473412839e+01 1.160842175777847274e+01 1.173973143167092381e+01
-2.355639943109926193e+00 -2.141886444734128148e+00 -2.092671757778472141e+00 -2.025231431670922788e+00
2.235679488185124963e-01 1.881230134081210703e-01 1.825617512725976610e-01 1.898170809139761717e-01
2.192415016503686254e-01 1.896569451489845959e-01 1.937459523139681838e-01 1.987181293758756573e-01
5.643322581069470240e-02 4.348882698803890196e-02 4.881510206202750030e-02 6.477848806289360217e-02
3.562186522899139784e-02 4.970680780625959944e-02 8.118876276711439743e-02 8.749070380136809988e-02
