# file_type = SHMR as log(M_th / Mh_min) function of log(Mh_min); zmin = 0.1; zmax = 0.6; Rows = {'logMstarMh_lower_err', 'logMh', 'logMh_upper_err', 'logMstarMh_upper_err', 'logMh_lower_err', 'logMstarMh'}; N_SMbins = 7; logSM_bins = [7.5, 8.0, 8.5, 9.0, 9.5, 10.0, 10.5, 12.0]; Area = COSMOS-Web_FullSurvey
1.060282329607161955e+01 1.090151595504475601e+01 1.115668914490550456e+01 1.141938753877700741e+01 1.167142028051016922e+01 1.189785788605953520e+01 1.228766084151345162e+01
-3.102823296071619552e+00 -2.901515955044756012e+00 -2.656689144905504563e+00 -2.419387538777007407e+00 -2.171420280510169221e+00 -1.897857886059535204e+00 -1.787660841513451615e+00
4.017348262311230128e-02 6.455700962058050218e-02 8.192955177335470296e-02 1.033209604134287946e-01 7.537795783775889935e-02 8.979376773680229629e-02 7.838266257854439867e-02
5.951264732789059847e-02 7.513436821529309584e-02 5.477650659172710046e-02 9.223088495580709922e-02 1.772404489195888999e-01 9.600232170470229809e-02 1.513395742035167912e-01
4.017348262311230128e-02 6.455700962058050218e-02 8.192955177335470296e-02 1.033209604134287946e-01 7.537795783775889935e-02 8.979376773680229629e-02 7.838266257854439867e-02
5.951264732789059847e-02 7.513436821529309584e-02 5.477650659172710046e-02 9.223088495580709922e-02 1.772404489195888999e-01 9.600232170470229809e-02 1.513395742035167912e-01
