# file_type = SHMR as log(M_th / Mh_min) function of log(Mh_min); zmin = 3.0; zmax = 4.0; Rows = {'logMstarMh_lower_err', 'logMh', 'logMh_upper_err', 'logMstarMh_upper_err', 'logMh_lower_err', 'logMstarMh'}; N_SMbins = 5; logSM_bins = [8.5, 9.0, 9.5, 10.0, 10.5, 12.0, nan, nan]; Area = COSMOS-Web_FullSurvey
1.125297059943226863e+01 1.144751026596392585e+01 1.174353329986890238e+01 1.186376947689962336e+01 1.214272252031597610e+01
-2.752970599432268628e+00 -2.447510265963925846e+00 -2.243533299868902375e+00 -1.863769476899623356e+00 -1.642722520315976098e+00
1.277438714502029948e-02 3.528471205573240066e-02 4.463543706213349976e-02 2.737783515464720097e-02 2.939260425247700037e-02
4.359126016769460099e-02 2.827210846219500168e-02 4.252972303214080235e-02 3.813703131807599789e-02 7.518107733402769333e-02
1.277438714502029948e-02 3.528471205573240066e-02 4.463543706213349976e-02 2.737783515464720097e-02 2.939260425247700037e-02
4.359126016769460099e-02 2.827210846219500168e-02 4.252972303214080235e-02 3.813703131807599789e-02 7.518107733402769333e-02
