# file_type = SHMR as log(M_med / Mh_min) function of log(Mh_min); zmin = 0.1; zmax = 0.6; Rows = {'logMstarMh_lower_err', 'logMh', 'logMh_upper_err', 'logMstarMh_upper_err', 'logMh_lower_err', 'logMstarMh'}; N_SMbins = 7; logSM_bins = [7.5, 8.0, 8.5, 9.0, 9.5, 10.0, 10.5, 12.0]; Area = COSMOS-Web_FullSurvey
1.060282329607161955e+01 1.090151595504475601e+01 1.115668914490550456e+01 1.141938753877700741e+01 1.167142028051016922e+01 1.189785788605953520e+01 1.228766084151345162e+01
-2.516388296071619735e+00 -2.299775955044756515e+00 -2.059644144905503182e+00 -1.820727538777006771e+00 -1.621255280510169428e+00 -1.483197886059535620e+00 -1.579125841513452144e+00
3.895564882260954542e-01 3.688686389815192812e-01 3.397561974083440073e-01 3.009560921663179678e-01 2.341472679778172639e-01 1.838418470004811456e-01 1.354080598563243698e-01
3.920230911629472570e-01 3.708660656086479324e-01 3.342488412814446086e-01 2.973312709605219206e-01 2.838261497940283706e-01 1.869528008799832552e-01 1.873370427898704282e-01
4.017348262311230128e-02 6.455700962058050218e-02 8.192955177335470296e-02 1.033209604134287946e-01 7.537795783775889935e-02 8.979376773680229629e-02 7.838266257854439867e-02
5.951264732789059847e-02 7.513436821529309584e-02 5.477650659172710046e-02 9.223088495580709922e-02 1.772404489195888999e-01 9.600232170470229809e-02 1.513395742035167912e-01
