# file_type = SHMR as log(M_med / Mh_min) function of log(Mh_min); zmin = 6.0; zmax = 8.0; Rows = {'logMstarMh_lower_err', 'logMh', 'logMh_upper_err', 'logMstarMh_upper_err', 'logMh_lower_err', 'logMstarMh'}; N_SMbins = 3; logSM_bins = [8.7, 9.0, 9.3, 12.0, nan, nan, nan, nan]; Area = COSMOS-Web_FullSurvey
1.108708437702366467e+01 1.128895833808522475e+01 1.136431367611824328e+01
-2.053704377023665373e+00 -2.012148338085225419e+00 -1.834553676118243715e+00
1.916514409369550753e-01 2.059729232747035954e-01 1.925827543641740192e-01
1.915764883066925772e-01 1.844537781610002536e-01 1.940346902786016514e-01
4.599967458268310050e-02 1.081635240137295007e-01 6.372301004884299569e-02
4.568638878731690056e-02 5.742559605793570027e-02 6.798504072739849913e-02
