# file_type = SHMR as log(M_th / Mh_min) function of log(Mh_min); zmin = 1.0; zmax = 1.5; Rows = {'logMstarMh_lower_err', 'logMh', 'logMh_upper_err', 'logMstarMh_upper_err', 'logMh_lower_err', 'logMstarMh'}; N_SMbins = 6; logSM_bins = [8.0, 8.5, 9.0, 9.5, 10.0, 10.5, 12.0, nan]; Area = COSMOS-Web_FullSurvey
1.123956184067708008e+01 1.153072663728124780e+01 1.145294469372208468e+01 1.185598330500475406e+01 1.213616821550118807e+01 1.239166244885562485e+01
-3.239561840677080085e+00 -3.030726637281247804e+00 -2.452944693722084679e+00 -2.355983305004754058e+00 -2.136168215501188072e+00 -1.891662448855624845e+00
7.810139049874280370e-02 5.164000453658339901e-02 2.693043631048830031e-02 7.504556504551010421e-02 7.913509953660380347e-02 6.646765740665999678e-02
3.969523664454750050e-02 8.530424550341919598e-02 5.188511008996420093e-02 5.946616966019389883e-02 6.698235852279479929e-02 1.198944031974437940e-01
7.810139049874280370e-02 5.164000453658339901e-02 2.693043631048830031e-02 7.504556504551010421e-02 7.913509953660380347e-02 6.646765740665999678e-02
3.969523664454750050e-02 8.530424550341919598e-02 5.188511008996420093e-02 5.946616966019389883e-02 6.698235852279479929e-02 1.198944031974437940e-01
