# file_type = SHMR as log(M_med / Mh_min) function of log(Mh_min); zmin = 3.0; zmax = 4.0; Rows = {'logMstarMh_lower_err', 'logMh', 'logMh_upper_err', 'logMstarMh_upper_err', 'logMh_lower_err', 'logMstarMh'}; N_SMbins = 5; logSM_bins = [8.5, 9.0, 9.5, 10.0, 10.5, 12.0, nan, nan]; Area = COSMOS-Web_FullSurvey
1.125297059943226863e+01 1.144751026596392585e+01 1.174353329986890238e+01 1.186376947689962336e+01 1.214272252031597610e+01
-2.235095599432268543e+00 -1.957880265963925837e+00 -1.792518299868902432e+00 -1.487439476899623969e+00 -1.377052520315976025e+00
2.985570072813515385e-01 2.675683242025068131e-01 2.233235588113352266e-01 1.699539513120644496e-01 1.218129952643825509e-01
3.014519855513871915e-01 2.667341547844594429e-01 2.229122406231268949e-01 1.720152111488529034e-01 1.400952355351273715e-01
1.277438714502029948e-02 3.528471205573240066e-02 4.463543706213349976e-02 2.737783515464720097e-02 2.939260425247700037e-02
4.359126016769460099e-02 2.827210846219500168e-02 4.252972303214080235e-02 3.813703131807599789e-02 7.518107733402769333e-02
